,game_str,play_per_game_throw,type_throw,play_id,player_id_throw,player_position_throw,xy_throw_angle_throw,elevation_throw_angle_throw,throw_bounced_throw,throw_velo_throw,batter_dist_to_first_throw,thrower_x_throw,thrower_y_throw,batter_x_throw,batter_y_throw,ball_position_x_throw,ball_position_y_throw,ball_position_z_throw,play_per_game_receive,type_receive,player_id_receive,player_position_receive,xy_throw_angle_receive,elevation_throw_angle_receive,throw_bounced_receive,throw_velo_receive,batter_dist_to_first_receive,thrower_x_receive,thrower_y_receive,batter_x_receive,batter_y_receive,ball_position_x_receive,ball_position_y_receive,ball_position_z_receive,target,dist_from_bag_receive,dist_from_bag_throw,shorten_throw_by,batter_time_to_first_throw,throw_time_to_first_throw
264,1902_11_TeamMI_TeamA3,,trusted_first_base_out_throws,130.0,1071.0,1.0,3.144941450887295,3.5860259072016603,0.0,45.49699816317992,65.75304700751947,11.0553,52.3821,15.2088,19.1658,12.99849,50.1372,5.89764,,trusted_first_base_out_receives,2240.0,3.0,,,0.0,,49.48361612062022,,,27.4338,29.9088,61.8486,65.1351,3.77631,1,4.439000400937421,52.741068514025095,1.7591105508250056,2.435298037315536,0.7903598840160858
265,1902_11_TeamMI_TeamA3,,trusted_first_base_out_throws,133.0,4144.0,1.0,1.8517186003560453,6.658225827920429,0.0,44.89409337335935,58.859526710078725,12.7545,54.6039,22.4307,21.6126,12.19722,52.9185,6.00945,,trusted_first_base_out_receives,8785.0,3.0,,,0.0,,42.51983839035671,,,33.6315,33.5157,62.3982,65.6202,5.48373,1,5.96113494150305,52.890218532239686,1.4290202707135393,2.1799824707436564,0.8032391427200655
266,1902_11_TeamMI_TeamA3,,trusted_first_base_out_throws,144.0,6620.0,6.0,0.4834457058573672,5.309966187658852,0.0,72.54621602643853,42.334043561693925,-34.7637,101.3088,32.9592,34.4697,-37.3944,99.2478,3.63486,,trusted_first_base_out_receives,8785.0,3.0,,,0.0,,12.823039409376571,,,54.7044,54.4422,61.0731,61.0887,3.06603,1,4.742853417711812,107.18687708642233,1.675728648961242,1.5679275393219971,1.0073619926265276
267,1902_11_TeamMI_TeamA3,,trusted_first_base_out_throws,175.0,3501.0,4.0,0.6669092186557015,7.111414572602214,0.0,49.23205542217385,41.794953138813405,66.2481,120.2937,34.6662,33.5172,62.8119,119.9076,3.32562,,trusted_first_base_out_receives,8785.0,3.0,,,0.0,,26.680889302576045,,,45.0228,44.5272,61.407,64.3287,4.49034,1,5.061871858589726,56.37225839449424,0.9854991131671654,1.5479612273634595,0.7806856097460185
268,1902_11_TeamMI_TeamA3,,trusted_first_base_out_throws,187.0,2190.0,6.0,3.8596100947662304,1.3267491601757249,0.0,81.63506024145637,75.88986898130963,-31.2717,129.276,13.0149,7.1028,-30.012,126.7329,5.45355,,trusted_first_base_out_receives,2240.0,3.0,,,0.0,,72.6385581620662,,,16.578,8.3082,68.5437,63.3111,-0.0784482,1,4.9157063410484385,113.05365330304393,4.249579733805249,2.810735888196653,0.9442056426534371
269,1903_05_TeamND_TeamA2,,trusted_first_base_out_throws,57.0,1297.0,4.0,0.1633394403708883,4.585476506473277,0.0,64.75976370461686,56.50257333610782,38.4501,148.1079,23.7723,23.6004,35.4825,148.5306,4.02546,,trusted_first_base_out_receives,2526.0,3.0,,,0.0,,35.74982913282052,,,38.2638,38.4579,61.293,66.7527,2.3826,1,4.568882809285287,89.52936568394078,3.796945153472307,2.0926879013373267,0.9425816052186343
270,1903_05_TeamND_TeamA2,,trusted_first_base_out_throws,127.0,1077.0,1.0,3.5586418229572674,13.66824930955265,0.0,19.887830237492523,31.79252219473521,42.6441,67.809,41.397,40.9233,46.4493,67.9719,4.05153,,trusted_first_base_out_receives,2526.0,3.0,,,0.0,,16.45170729648618,,,51.9975,52.0155,61.0038,65.2077,5.58915,1,6.3753430487062115,18.184894771569965,4.110467824127331,1.17750082202723,0.6234219599286681
271,1903_05_TeamND_TeamA2,,trusted_first_base_out_throws,190.0,4503.0,4.0,0.8961092025021239,1.1212465925628678,0.0,66.44478198403742,40.25083863044924,38.736,142.8648,36.3789,34.0257,37.3359,138.7134,6.37293,,trusted_first_base_out_receives,6523.0,3.0,,,0.0,,20.47571332306381,,,50.2251,48.1701,62.7744,68.1174,3.70248,1,5.874312516269509,79.80334147938702,4.793264562484258,1.4907718011277495,0.8188774343429992
272,1903_05_TeamND_TeamA2,,trusted_first_base_out_throws,281.0,1972.0,6.0,0.8114516407333277,3.180986593237757,0.0,75.60984333036107,37.5219580648042,7.1127,126.144,38.3592,35.9124,6.51453,123.5706,5.3265,,trusted_first_base_out_receives,2526.0,3.0,,,0.0,,17.07368984203352,,,51.8718,51.2691,60.8484,65.3553,5.61507,1,6.501035087732,82.96607697063202,3.521677476710198,1.3897021505483038,0.7481366401383567
273,1903_05_TeamND_TeamA2,,trusted_first_base_out_throws,297.0,6674.0,6.0,1.4636604367892474,4.302964071623778,0.0,73.48222865410177,45.76936228351014,-0.7251,145.1982,31.3626,31.1892,1.559418,138.7995,5.334,,trusted_first_base_out_receives,6523.0,3.0,,,0.0,,20.25273793515348,,,49.3518,49.2858,63.2265,64.725,4.73376,1,4.874137323156435,97.62894474211811,1.3569091937952293,1.6951615660559312,0.9058472777056563
274,1903_26_TeamNH_TeamA3,,trusted_first_base_out_throws,7.0,1628.0,4.0,2.3541521733314164,3.645928338979442,0.0,57.97413544695464,40.25477569043225,33.8172,137.8905,35.3979,34.9542,32.1885,136.2255,4.44819,,trusted_first_base_out_receives,2480.0,3.0,,,0.0,,17.38458183780883,,,51.7449,50.9613,63.7332,68.3337,3.09234,1,5.621903923355371,79.23174941964072,4.436813464410202,1.4909176181641572,0.931802073084678
275,1903_26_TeamNH_TeamA3,,trusted_first_base_out_throws,58.0,1628.0,4.0,0.9617014446845192,6.084533802186551,0.0,48.37177648909645,35.03996412683433,51.8376,116.6238,38.0328,39.7212,49.5114,112.9797,3.41061,,trusted_first_base_out_receives,2480.0,3.0,,,0.0,,19.20231338026168,,,49.3113,50.8557,60.477,69.0219,5.10927,1,8.066956440498402,51.43620357056821,6.370423636253932,1.297776449142012,0.7249959441850354
276,1903_26_TeamNH_TeamA3,,trusted_first_base_out_throws,83.0,1628.0,4.0,5.024743617264114,4.575888837982506,0.0,48.58486045471068,38.83495730766981,79.9623,127.9878,36.7266,35.6424,75.5904,122.9565,4.29657,,trusted_first_base_out_receives,2480.0,3.0,,,0.0,,18.152930251511265,,,50.9229,50.6853,61.4439,70.3845,2.000334,1,7.369940081660408,60.661151410726944,6.304528874549607,1.438331752135919,0.8512720958537063
277,1903_26_TeamNH_TeamA3,,trusted_first_base_out_throws,84.0,2171.0,1.0,0.2108004816666405,2.8646503916258483,0.0,66.10844535045581,63.02614824487534,0.6228,57.8055,20.2026,17.9721,-0.661839,54.9591,5.85147,,trusted_first_base_out_receives,2480.0,3.0,,,0.0,,48.36398579585832,,,30.4041,28.5045,68.4051,63.3063,4.72782,1,6.721106285474781,65.14804174930676,4.23450783559452,2.334301786847235,0.671897662039393
278,1903_26_TeamNH_TeamA3,,trusted_first_base_out_throws,197.0,7947.0,4.0,1.013945085241633,5.751936507181957,0.0,51.80743851695832,34.347559351140696,27.7326,114.2268,38.1873,40.5759,26.97936,111.6447,4.5369,,trusted_first_base_out_receives,9618.0,3.0,,,0.0,,14.760357073847995,,,52.5531,53.895,61.1226,65.1204,4.52262,1,5.383509140983845,60.57265101138301,3.0356661213552165,1.2721318278200258,0.7971557243176856
279,1903_26_TeamNH_TeamA3,,trusted_first_base_out_throws,278.0,1643.0,6.0,3.547755676596625,3.698287905823926,0.0,77.73673186887676,44.61075073389165,-62.6832,130.6089,33.267,30.9651,-63.7962,130.4472,5.16651,,trusted_first_base_out_receives,2480.0,3.0,,,0.0,,7.617731422310099,,,58.467,58.0473,60.8208,69.8847,-0.379422,1,6.862273519322188,143.97858387667867,5.37910887259414,1.6522500271811722,1.2627876538821088
280,1903_26_TeamNH_TeamA3,,trusted_first_base_out_throws,284.0,1628.0,4.0,1.5522050837920316,6.680287266041536,0.0,51.307118037183926,49.38763542500233,31.7781,124.3395,26.3937,31.2069,30.5532,122.2245,4.60254,,trusted_first_base_out_receives,2480.0,3.0,,,0.0,,33.682954851464245,,,38.0943,41.6856,62.9253,66.5607,4.6293,1,5.5202737872316225,67.43947821300772,3.2039426373985997,1.8291716824074937,0.8961800850936466
281,1903_15_TeamNG_TeamA3,,trusted_first_base_out_throws,41.0,1643.0,6.0,0.2845031067668629,3.913605744909192,0.0,66.40234426541498,39.64561723769651,6.7974,121.9518,35.643,35.5689,6.40383,118.6383,5.82618,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,19.27806663269164,,,50.3418,49.6821,59.9574,65.6883,5.66265,1,7.058428099476724,79.59104716426273,4.478155015741848,1.4683561939887597,0.81722099366443
282,1903_15_TeamNG_TeamA3,,trusted_first_base_out_throws,47.0,1643.0,6.0,1.1392969547720782,4.575792114370047,0.0,75.71133835159796,56.971266903125546,-45.675,136.1568,24.5721,22.1733,-48.63,136.2555,5.39253,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,29.451892402590413,,,43.8456,41.8311,61.7484,66.6186,3.58299,1,5.028804365838524,133.81559032650273,3.3476578566542416,2.110046922337983,1.2050484239240769
283,1903_15_TeamNG_TeamA3,,trusted_first_base_out_throws,88.0,1643.0,6.0,0.0626060385792073,5.057941837605962,0.0,69.52741927733953,38.08803599170295,15.7569,150.1869,37.2645,36.1614,13.26267,149.6733,4.62003,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,8.631057767824904,,,57.33,57.7503,60.5238,64.3869,5.60187,1,6.453500078684635,99.80469204337749,2.4762151127207184,1.4106679996927018,0.978708944586915
284,1903_15_TeamNG_TeamA3,,trusted_first_base_out_throws,147.0,6234.0,4.0,0.123157695725656,2.2978965939863194,0.0,65.01667332846584,33.39407202515675,68.1843,129.0789,40.377,39.681,65.3136,125.9892,3.39399,,trusted_first_base_out_receives,8490.0,3.0,,,0.0,,16.413854934535117,,,52.0785,51.9882,63.3993,65.5389,2.25012,1,2.9543341696620207,62.46433177513131,2.011620665754607,1.236817482413213,0.6550373469159672
285,1903_15_TeamNG_TeamA3,,trusted_first_base_out_throws,157.0,2983.0,1.0,1.939959190453892,5.375967235665366,0.0,45.427499794836045,66.50139753614104,3.9747,55.8459,16.2705,16.9641,5.27808,54.5277,6.63879,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,50.24411658354742,,,28.6908,27.5418,64.92,65.6505,3.98556,1,4.644110637916215,59.440463173554036,1.120268059374017,2.463014723560779,0.8921174982076785
286,1903_15_TeamNG_TeamA3,,trusted_first_base_out_throws,185.0,1643.0,6.0,7.244610767980868,-0.9810872419379124,0.0,80.3431390431811,26.09769387088305,9.5865,125.7588,43.6344,46.8801,9.27696,124.9809,4.20027,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,7.240660141710879,,,56.9904,60.7734,63.8445,69.7248,1.885185,1,6.3738085814194,82.0712729134424,4.508926325701431,0.9665812544771499,0.6964678628075919
287,1903_15_TeamNG_TeamA3,,trusted_first_base_out_throws,243.0,2053.0,4.0,1.64202609485246,5.384828427580048,0.0,55.79313542692076,50.16596781036442,52.1997,137.8521,28.9989,27.354,49.8204,132.1332,4.53393,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,33.667117663053055,,,40.6812,39.0147,60.6489,65.1486,4.32912,1,5.473817499448316,70.02070353444746,2.3466388392433086,1.8579988077912748,0.8556662643402532
288,1903_15_TeamNG_TeamA3,,trusted_first_base_out_throws,260.0,2053.0,4.0,1.3971445813264145,2.8621720339792787,0.0,72.4050167533581,23.785893282442824,0.1734,131.2443,45.5163,48.2346,-0.2176077,128.5491,5.10348,,trusted_first_base_out_receives,2467.0,3.0,,,0.0,,0.4079573182559601,,,63.3381,63.3648,57.2811,65.1774,3.75141,1,7.541122428468232,91.19776122199102,5.756711151513995,0.8809590104608453,0.8587647841826
289,1903_15_TeamNG_TeamA3,,trusted_first_base_out_throws,271.0,6234.0,4.0,0.3957761166459336,4.990313864442536,0.0,44.34489217444542,20.37110306432911,36.4299,95.1843,48.5646,49.9383,36.7845,93.5256,2.09565,,trusted_first_base_out_receives,8490.0,3.0,,,0.0,,2.961798287930933,,,60.9696,62.3577,59.76,68.1963,2.803644,1,6.6087227788088185,40.23383002444031,6.120322135122356,0.7544852986788558,0.6185951086089888
290,1903_15_TeamNG_TeamA3,,trusted_first_base_out_throws,293.0,2053.0,4.0,3.332721539479688,4.379449895008639,0.0,45.84270178176979,40.53379684653719,66.1032,118.7244,35.112,34.8444,62.8971,113.8869,5.03319,,trusted_first_base_out_receives,2467.0,3.0,,,0.0,,23.12755147062677,,,47.2077,47.3646,62.1612,67.3686,3.2748,1,5.1783565146521715,50.50420224424237,4.058118762531363,1.501251735056933,0.7511315743040855
291,1900_04_TeamKK_TeamB,,trusted_first_base_out_throws,70.0,2653.0,5.0,0.2869122637990496,2.082588339796826,0.0,81.98917080960572,33.476728145307554,-51.2994,77.7912,39.681,40.2585,-47.232,75.7887,6.34005,,trusted_first_base_out_receives,2196.0,3.0,,,0.0,,4.610140593774188,,,60.3981,60.3615,59.9313,66.5109,1.88808,1,5.055760667352899,111.71531044145499,4.09971033838442,1.239878820196576,0.9289982812118821
292,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,9.0,1144.0,6.0,1.788278034592783,6.170309830577605,0.0,75.77659526393548,45.28748855566916,-7.7025,149.8971,31.3938,31.8408,-9.46845,147.8019,3.53538,,trusted_first_base_out_receives,1918.0,3.0,,,0.0,,19.089030744839366,,,50.0643,50.2194,60.6672,58.4826,4.65288,1,7.555082440505903,111.53734083211091,1.7955327161873216,1.6773143909507096,1.0035613019759555
293,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,16.0,5847.0,5.0,1.732982715771073,7.954594207628618,0.0,71.41667221960326,46.96041647648882,-45.1296,108.2124,28.5495,32.4312,-48.3405,106.5099,3.77766,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,12.849077300034455,,,53.3655,55.9233,63.1908,60.8985,5.10561,1,5.812260308868711,119.96531814745413,0.39984144674482,1.7392746843144007,1.1452882588055817
294,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,31.0,5255.0,4.0,1.6895861350813504,3.7282355698269063,0.0,60.2844183147676,32.99673010436248,49.0413,117.9591,40.2996,40.3152,47.0832,114.8133,4.51749,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,17.60182524675713,,,51.1131,51.2739,61.2513,64.9359,5.18034,1,5.849813297264504,53.97470662024562,2.3951942312638255,1.222101114976388,0.6104413212371095
295,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,63.0,3853.0,1.0,0.4619741382376774,1.929938375290088,0.0,76.95715935238313,27.311961869344923,-20.757,30.894,44.6412,44.0181,-19.91577,28.17528,5.3178,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,3.995171271050417,,,61.3947,60.3348,59.7096,60.4953,2.706654,1,5.714686713897325,90.92579007039488,4.996138167122298,1.0115541433090713,0.8055579032005982
296,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,65.0,2235.0,4.0,2.7971456922752638,5.141613129442383,0.0,64.09755041697682,32.92724022405645,26.0877,113.5947,39.3807,41.3751,22.55394,113.3964,2.762325,,trusted_first_base_out_receives,1918.0,3.0,,,0.0,,16.120066811242395,,,51.5052,53.0277,58.1403,65.4819,4.75884,1,7.502199899572961,64.58638296485205,5.121121798466803,1.2195274157057943,0.6870023755594328
297,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,102.0,5255.0,4.0,2.404882947336974,5.1099868745461885,0.0,67.41024940076612,38.60070302946032,37.9071,137.8317,36.117,36.5745,36.1722,133.9257,4.10205,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,15.882866026258634,,,52.0731,52.7547,60.7572,57.6144,4.34052,1,7.96564889668912,75.57393629586275,4.320419333974839,1.4296556677577896,0.7643720834593736
298,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,111.0,2719.0,1.0,0.207548938907431,3.00101646075734,0.0,58.70681530311974,47.357935919161605,-0.5238,46.8219,29.0151,31.3299,1.593024,45.4398,6.80034,,trusted_first_base_out_receives,1918.0,3.0,,,0.0,,28.68447042014973,,,42.2637,44.5119,65.4171,63.2283,5.23017,1,5.539253018058356,65.01735608404776,1.0341002408719777,1.753997626635615,0.7550913434072745
299,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,124.0,5847.0,5.0,1.5415542232635568,11.84302354156425,0.0,64.31526888607496,50.47337743968468,-54.8997,107.0943,28.8912,27.0321,-55.4223,104.1267,3.57237,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,13.337364540651148,,,54.2817,54.1362,65.5434,60.3282,3.48321,1,5.169391195201288,125.80820619359251,2.7684592219492488,1.8693843496179512,1.3336859882159708
300,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,131.0,5255.0,4.0,3.097350643767199,4.267941114832771,0.0,58.97765259902312,26.458850310011968,69.1155,123.1032,44.9016,44.9592,65.9091,121.3503,4.0467,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,4.2303633718503,,,60.8934,60.4218,59.5722,57.6897,3.91917,1,8.203971770785087,57.89689170273728,5.816282328889957,0.9799574188893322,0.6693087051102793
301,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,188.0,2235.0,4.0,1.5246508626461102,2.193063375956413,0.0,71.69546582016918,25.80304245766283,-2.4699,105.7677,45.2535,45.5358,-1.396335,102.2952,5.95026,,trusted_first_base_out_receives,1918.0,3.0,,,0.0,,3.686399020344463,,,60.4719,61.7541,64.0242,63.8775,4.22391,1,4.248048542844418,75.89027863115633,0.1227690171540206,0.9556682391726974,0.7216941161210505
302,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,196.0,5255.0,4.0,0.3164529083901919,1.2509529857498056,0.0,52.97121068770721,32.04003888631436,59.4987,110.5179,40.8171,41.1519,56.7111,108.3861,4.5057,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,18.89359122365033,,,49.9917,50.5743,62.5224,66.6393,3.16896,1,4.504287357025818,45.50333973658474,3.433694557686212,1.186668106900532,0.5856822765680578
303,1903_20_TeamNL_TeamB,,trusted_first_base_out_throws,245.0,1144.0,6.0,1.1907294225725908,4.456502325624248,0.0,81.82750328596325,43.81130294091423,-49.3716,111.9516,32.3511,32.9727,-49.9587,109.0662,5.08635,,trusted_first_base_out_receives,1918.0,3.0,,,0.0,,16.924202261185805,,,51.3363,52.0182,62.5776,62.4075,3.77712,1,4.112492821751135,122.45008008357188,0.6850445626279752,1.62264084966349,1.0202779039607732
304,1902_06_TeamML_TeamB,,trusted_first_base_out_throws,15.0,6528.0,4.0,1.7695451097306454,6.239333180642646,0.0,69.25716434800307,30.858004006337232,-0.3258,127.7511,41.1351,42.5265,-6.27519,128.1111,3.11415,,trusted_first_base_out_receives,8151.0,3.0,,,0.0,,2.9295642683144165,,,61.2411,61.9575,58.4637,63.1146,5.11188,1,7.293627389520977,95.15434943005734,3.6145872692096472,1.1428890372717493,0.9367477237271333
305,1902_06_TeamML_TeamB,,trusted_first_base_out_throws,32.0,1650.0,6.0,1.0430161002602554,8.297474510311302,0.0,68.92842576983189,48.86096252426183,-40.2207,132.9009,28.0305,30.1824,-42.75,130.7712,4.27707,,trusted_first_base_out_receives,1918.0,3.0,,,0.0,,13.646832656943758,,,53.2047,54.8448,62.3334,62.1516,3.95508,1,4.423010045547783,125.87173171131424,0.4448247555885672,1.809665278676364,1.2450550531489601
306,1902_06_TeamML_TeamB,,trusted_first_base_out_throws,36.0,8548.0,1.0,1.4732122797725529,14.019036889936524,0.0,29.158571864016096,56.69447278478984,14.2929,54.1203,24.6234,22.5057,14.34486,55.1145,7.13922,,trusted_first_base_out_receives,8151.0,3.0,,,0.0,,26.21770091201657,,,45.6042,44.6109,59.4198,63.4422,3.59865,1,5.549419042149961,50.53333925371757,4.658093009196462,2.0997952883255495,1.1815999292318922
307,1902_06_TeamML_TeamB,,trusted_first_base_out_throws,45.0,6528.0,4.0,2.433874042188488,10.048549264617977,0.0,54.8668670364909,50.61024399328111,-14.2311,153.5595,28.9554,26.7831,-17.41833,154.3263,4.28874,,trusted_first_base_out_receives,8151.0,3.0,,,0.0,,10.022849612832704,,,56.1519,56.9769,62.3382,62.8755,2.108688,1,2.593086663065196,121.70808791948659,0.37169772363810116,1.8744534812326337,1.5124045853222863
308,1902_06_TeamML_TeamB,,trusted_first_base_out_throws,72.0,8548.0,1.0,0.0198391584332872,10.596693950688689,0.0,38.514542004306605,48.18569388967502,4.5783,54.4722,28.7469,30.4077,4.40184,56.7042,7.01523,,trusted_first_base_out_receives,8151.0,3.0,,,0.0,,17.9537407301046,,,50.2848,51.6402,62.6106,63.5922,4.57971,1,4.69412969992102,60.053532780522346,1.5554922583467694,1.7846553292472231,1.0630961148945273
309,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,41.0,9325.0,5.0,1.6256474549341522,3.1276449816394565,0.0,69.22941832267367,43.311457078793886,-21.2964,91.7751,32.9838,33.0438,-22.74564,89.1153,4.71531,,trusted_first_base_out_receives,3710.0,3.0,,,0.0,,21.0990311395892,,,48.4659,48.9792,60.8661,64.689,2.017851,1,3.5868232210907145,90.18678608697967,3.0585312265792535,1.604128039955329,0.8882003418907897
310,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,46.0,4704.0,4.0,0.6188688211124592,0.3764044825157871,0.0,76.09430452456859,33.16199137355356,54.4788,149.4897,39.7428,40.647,52.0809,144.1296,3.94779,,trusted_first_base_out_receives,3710.0,3.0,,,0.0,,14.382003525341126,,,52.9191,54.0525,62.1786,70.8564,0.599796,1,7.387581457908432,81.41146891078006,7.37162219717159,1.228221902724206,0.7294443197294449
311,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,50.0,2053.0,4.0,4.105250157804327,4.121223673177718,0.0,57.49522049652151,36.52805449385024,73.1178,134.721,38.1516,37.4736,70.1949,132.366,4.8114,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,12.583288090811346,,,53.8038,55.7913,59.4348,67.539,4.30401,1,7.1700886868755385,69.20576589202349,3.773320561699868,1.3528909071796387,0.8206712955499329
312,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,57.0,6697.0,6.0,1.3469148573681222,3.420753450297529,0.0,74.11843417380689,35.940661600520606,-16.2039,121.2933,36.7785,39.7605,-15.71238,119.109,4.46982,,trusted_first_base_out_receives,3710.0,3.0,,,0.0,,13.22078197167386,,,53.4348,55.2342,59.9244,66.4854,3.07515,1,5.599808401163436,96.9204356654045,4.812286630574959,1.3311356148340965,0.891554363376475
313,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,79.0,1643.0,6.0,2.148045465515586,6.264954088662263,0.0,65.66750628975981,47.122189491821054,-15.7827,145.1553,29.9598,30.6825,-17.85012,142.7025,5.23035,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,16.23671827811294,,,51.1704,53.2401,57.7044,64.1229,4.3236,1,7.358927048720528,113.66122132571047,4.790401703000638,1.7452662774748537,1.1801045967293942
314,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,81.0,1628.0,5.0,1.176626754792885,4.400207178744487,0.0,66.48654076996606,41.32225890961319,-27.489,81.0819,34.0491,34.7964,-26.6205,78.378,5.1195,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,15.04640743568207,,,52.3239,53.7225,59.8917,63.8724,2.830632,1,4.702499362147602,91.59867315675302,3.8888026586808646,1.5304540336893775,0.9393212625710576
315,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,103.0,4704.0,4.0,0.272716889673927,4.0230541141408525,0.0,65.31574951153978,45.96911908953357,36.3273,145.8873,32.0265,30.2664,35.031,140.3346,4.61721,,trusted_first_base_out_receives,3710.0,3.0,,,0.0,,24.5047547549176,,,46.8912,45.7518,59.931,66.0948,4.25004,1,6.1517954165365945,81.98714933209195,3.830140026315886,1.7025599662790212,0.8558281742910311
316,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,123.0,4704.0,4.0,2.591270875898832,-0.8809701752606512,0.0,49.79726834772049,43.19567372723584,36.4416,124.2576,32.6088,33.5904,35.8074,117.5514,5.31849,,trusted_first_base_out_receives,3710.0,3.0,,,0.0,,28.21128844349915,,,43.1349,44.2635,61.5927,62.7684,1.174089,1,2.5154192893741594,60.904838348024214,0.26674254905537464,1.5998397676754015,0.833882736389262
317,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,134.0,2053.0,4.0,0.9476056193739268,5.470821713813114,0.0,65.0033326173856,40.49157195935145,45.0351,154.215,34.3926,35.6364,42.3723,152.0085,4.44807,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,16.00505873956127,,,51.4926,53.2179,59.7462,67.3956,3.93861,1,6.691692695088485,91.00079384043921,4.749785123412111,1.4996878503463498,0.9544831502913567
318,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,154.0,1628.0,5.0,2.121261381919404,4.771622603539802,0.0,79.70205687204712,44.33620146164235,-53.7456,92.4495,31.0548,33.5742,-52.7241,89.6472,5.63808,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,16.41580501089687,,,51.1797,52.9518,61.6332,60.4659,6.70188,1,7.682012431536063,119.3679008137422,1.5809822141658063,1.6420815356163831,1.0211198885841186
319,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,206.0,1519.0,1.0,1.6760717868069388,5.2079341035718425,0.0,45.34684804132301,50.35563652825133,6.2238,46.9986,27.6009,28.47,6.77616,49.6173,5.82894,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,26.871079871277125,,,44.2695,45.0156,61.938,63.9906,3.71979,1,4.105546133425442,58.856212153955106,1.9287714164570053,1.8650235751204196,0.8849197967539848
320,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,223.0,1519.0,1.0,3.217142526148119,3.558265297251681,0.0,48.678596461565206,33.686869761641326,13.1058,51.7008,37.8417,41.9769,13.28775,54.2775,5.38743,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,15.361066549757496,,,51.5436,54.1713,60.4101,65.7897,4.39701,1,5.863984946906036,51.497411081910336,3.226784710878849,1.2476618430237527,0.7212835982441957
321,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,225.0,1643.0,6.0,0.9123034972053042,2.75397797820339,0.0,69.29495661571974,45.50024517120258,-14.1384,137.2863,32.3853,30.5724,-13.8489,133.7028,5.38251,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,18.643374991710186,,,51.0792,49.8624,58.9563,63.0711,1.785288,1,5.0441899919880715,104.60540709494897,3.180336784713472,1.6851942656000956,1.0292271045730392
322,1903_18_TeamNI_TeamA3,,trusted_first_base_out_throws,251.0,1643.0,6.0,3.67386312844455,3.6312325167923913,0.0,71.4871698861754,39.6404187374087,-29.367,128.5863,35.4918,35.7279,-27.14883,125.1561,5.72118,,trusted_first_base_out_receives,1784.0,3.0,,,0.0,,10.788985855933571,,,55.2498,56.8563,64.0494,66.2082,4.17024,1,4.914924439216192,109.81598835458664,1.317341401951372,1.468163656941063,1.0473604701143695
323,1902_09_TeamMJ_TeamB,,trusted_first_base_out_throws,1.0,1748.0,5.0,2.1905473722940334,3.5930916607653383,0.0,70.05056532784735,50.71397380420382,-26.1345,68.9664,26.685,28.9083,-26.75199,66.4767,5.13723,,trusted_first_base_out_receives,1918.0,3.0,,,0.0,,27.237462880452227,,,43.6401,45.1491,60.6225,64.7046,3.81954,1,4.982573980796932,90.58190556940606,3.260747873647236,1.8782953260816229,0.8816343773756365
